[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-new_5_03.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
2.46833,22779
2.47000,22824
2.47167,22866
2.47333,22907
2.47500,22952
2.47667,23002
2.47833,23052
2.48000,23099
2.48167,23146
2.48333,23196
2.48500,23252
2.48667,23307
2.48833,23357
2.49000,23405
2.49167,23455
2.49333,23510
2.49500,23563
2.49667,23613
2.49833,23662
2.50000,23715
2.50167,23773
2.50333,23830
2.50500,23883
2.50667,23933
2.50833,23985
2.51000,24043
2.51167,24099
2.51333,24149
2.51500,24198
2.51667,24248
2.51833,24303
2.52000,24359
2.52167,24415
2.52333,24474
2.52500,24541
2.52667,24618
2.52833,24702
2.53000,24794
2.53167,24899
2.53333,25022
2.53500,25169
2.53667,25334
2.53833,25521
2.54000,25740
2.54167,26004
2.54333,26320
2.54500,26651
2.54667,26985
2.54833,27340
2.55000,27739
2.55167,28199
2.55333,28635
2.55500,28996
2.55667,29303
2.55833,29586
2.56000,29872
2.56167,30100
2.56333,30226
2.56500,30258
2.56667,30216
2.56833,30117
2.57000,29981
2.57167,29818
2.57333,29620
2.57500,29381
2.57667,29096
2.57833,28818
2.58000,28581
2.58167,28371
2.58333,28170
2.58500,27961
2.58667,27776
2.58833,27634
2.59000,27527
2.59167,27440
2.59333,27361
2.59500,27298
2.59667,27256
2.59833,27230
2.60000,27215
2.60167,27207
2.60333,27204
2.60500,27208
